neighbourhood_cleansed,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,availability_30,review_scores_rating,instant_bookable,amenities_count,avg_price_calendar,availability_ratio,review_count,days_since_last_review
0.7241379310344828,0.46811482457804754,0.7545883043273705,0.9545454545454545,0.375,0.2857142857142857,0.6666666666666666,0.6666666666666667,0.5720108695652173,0.8571428571428572,0.0,0.8599999999999994,0.0,0.7586206896551724,0.39487179487179486,0.5917808219178082,0.6470588235294118,0.016955266955266956
0.4482758620689655,0.9263231833099868,0.08206823103284222,0.7272727272727273,0.125,0.2857142857142857,0.3333333333333333,0.0,0.22418478260869565,0.0,0.16666666666666666,0.9600000000000009,1.0,0.3563218390804598,0.3076923076923077,0.8164383561643835,0.6372549019607844,0.045454545454545456
0.3793103448275862,0.4842542094406115,0.65430111432903,0.36363636363636365,0.375,0.2857142857142857,0.3333333333333333,0.0,0.38858695652173914,0.2857142857142857,0.2,1.0,0.0,0.12643678160919541,0.28205128205128205,0.38904109589041097,0.0196078431372549,0.08369408369408368
0.1724137931034483,0.9270780769991562,0.08168782314819367,0.5454545454545455,0.625,0.8571428571428571,1.0,1.0,0.4157608695652174,0.0,0.0,0.7200000000000006,1.0,0.4252873563218391,0.5384615384615384,0.6082191780821918,0.5588235294117647,0.024531024531024532
0.4482758620689655,0.9265775057828085,0.08169214596506436,0.7272727272727273,0.125,0.2857142857142857,0.3333333333333333,0.0,0.23505434782608695,0.0,0.2,0.9399999999999995,1.0,0.3448275862068966,0.3076923076923077,0.7178082191780822,0.8529411764705883,0.020202020202020204
0.4482758620689655,0.9263958468736506,0.08171808286629556,0.7272727272727273,0.125,0.2857142857142857,0.3333333333333333,0.0,0.22418478260869565,0.0,0.1,0.9000000000000004,1.0,0.5977011494252874,0.3076923076923077,0.7150684931506849,0.5294117647058824,0.032106782106782104
0.7241379310344828,0.4700646302030149,0.7216225028692662,0.5454545454545455,0.625,0.5714285714285714,1.0,1.0,0.7934782608695652,0.5714285714285714,0.3333333333333333,0.7799999999999994,0.0,0.4367816091954023,0.9076923076923077,0.8493150684931506,0.823529411764706,0.027417027417027416
0.1724137931034483,0.9324430701163022,0.08559348819112955,0.36363636363636365,0.625,0.8571428571428571,0.6666666666666666,0.6666666666666667,0.8410326086956521,0.2857142857142857,0.06666666666666667,0.8399999999999999,0.0,0.6436781609195402,0.4594871794871795,0.410958904109589,0.23529411764705882,0.025252525252525252
0.1724137931034483,0.9271830354800032,0.08209632934250521,0.4545454545454546,0.125,0.2857142857142857,0.0,0.0,0.22418478260869565,0.0,0.23333333333333334,0.8399999999999999,1.0,0.4252873563218391,0.3076923076923077,0.7232876712328767,0.7058823529411765,0.05735930735930736
0.4482758620689655,0.9265734689181615,0.08213739610278026,0.4545454545454546,0.125,0.2857142857142857,0.3333333333333333,0.0,0.22418478260869565,0.0,0.1,0.8399999999999999,1.0,0.3218390804597701,0.3076923076923077,0.7753424657534247,0.6372549019607844,0.010461760461760462
0.3793103448275862,0.49358340364205855,0.6566851478333788,0.36363636363636365,0.125,0.2857142857142857,0.3333333333333333,0.0,0.25815217391304346,0.2857142857142857,0.03333333333333333,0.7200000000000006,0.0,0.41379310344827586,0.18153846153846154,0.38082191780821917,0.9705882352941176,0.008658008658008658
0.7241379310344828,0.4669925762059135,0.7219640054020715,0.4545454545454546,0.125,0.2857142857142857,0.0,0.3333333333333333,0.5584239130434783,0.2857142857142857,0.6333333333333333,0.6199999999999992,0.0,0.39080459770114945,0.4358974358974359,0.7041095890410959,0.5294117647058824,0.1370851370851371
0.24137931034482757,0.3825009991240007,0.7082563531041899,0.36363636363636365,0.375,0.5714285714285714,0.3333333333333333,0.0,0.7282608695652173,0.42857142857142855,0.0,0.7799999999999994,1.0,0.28735632183908044,0.28205128205128205,0.6794520547945205,0.34313725490196073,0.005411255411255411
0.8620689655172413,0.10841121118050001,0.8587104813127979,0.7272727272727273,0.125,0.2857142857142857,0.3333333333333333,0.0,0.2418478260869565,0.5714285714285714,0.9333333333333333,0.8599999999999994,0.0,0.7241379310344828,0.16307692307692306,0.8301369863013699,0.5294117647058824,0.025613275613275616
0.06896551724137931,0.6396573509286805,0.344553994255719,0.36363636363636365,0.625,0.5714285714285714,0.6666666666666666,0.6666666666666667,0.6440217391304347,0.7142857142857142,0.2,0.6199999999999992,0.0,0.67816091954023,0.6410256410256411,0.8598382749326146,0.4117647058823529,0.11652236652236651
0.5862068965517241,0.19824234913227645,0.8385763133136734,0.40909090909090906,0.375,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.27309782608695654,0.2857142857142857,0.0,0.7799999999999994,0.0,0.33333333333333337,0.10256410256410256,0.5671232876712329,0.7058823529411765,0.025252525252525252
0.5862068965517241,0.19831904956058732,0.8386000888064657,0.5454545454545455,0.875,0.8571428571428571,1.0,0.6666666666666667,0.5788043478260869,0.5714285714285714,0.3333333333333333,0.9399999999999995,0.0,0.28735632183908044,0.3384615384615385,0.9205479452054794,0.8431372549019608,0.02777777777777778
0.3793103448275862,0.49271144087809926,0.6569229027612806,0.36363636363636365,0.25,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.4008152173913043,0.42857142857142855,0.43333333333333335,0.9000000000000004,1.0,0.5977011494252874,0.2553846153846154,0.7835616438356164,0.5392156862745099,0.2215007215007215
0.1724137931034483,0.9285434588663675,0.08389678256926913,0.36363636363636365,0.375,0.2857142857142857,0.0,0.3333333333333333,0.35461956521739124,0.2857142857142857,0.0,0.7200000000000006,0.0,0.5747126436781609,0.2041025641025641,0.22493224932249323,0.5686274509803921,0.06204906204906205
0.7241379310344828,0.46258028314568644,0.7376298937425076,0.5454545454545455,0.375,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.4429347826086957,0.5714285714285714,1.0,0.8800000000000008,0.0,0.25287356321839083,0.3487179487179487,1.0,0.46078431372549017,0.2398989898989899
0.7241379310344828,0.46177694708074224,0.7376061182497153,0.7272727272727273,0.25,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.375,0.5714285714285714,1.0,0.5600000000000005,0.0,0.25287356321839083,0.2512820512820513,1.0,0.21568627450980393,0.020562770562770564
0.24137931034482757,0.4082683061719612,0.7042166807382557,0.7272727272727273,0.375,0.5714285714285714,0.6666666666666666,0.0,0.5516304347826086,0.2857142857142857,0.1,0.8200000000000003,0.0,0.14942528735632182,0.3282051282051282,0.5945205479452055,0.09803921568627452,0.13564213564213565
0.3793103448275862,0.4849445132954129,0.654800399677633,0.36363636363636365,0.625,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.36141304347826086,0.5714285714285714,0.0,0.7400000000000002,0.0,0.5172413793103449,0.6102564102564103,0.23013698630136986,0.4509803921568627,0.23196248196248195
0.6551724137931034,0.9964556328390879,0.048233543383673805,0.36363636363636365,0.125,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.4565217391304348,0.42857142857142855,0.13333333333333333,0.11999999999999922,0.0,0.10344827586206896,0.1641025641025641,0.5753424657534246,0.23529411764705882,0.012265512265512266
0.06896551724137931,0.6393222911628991,0.34446969932673,0.36363636363636365,0.5,0.5714285714285714,0.6666666666666666,0.6666666666666667,0.8695652173913043,0.7142857142857142,0.03333333333333333,0.9199999999999999,0.0,0.9080459770114943,0.5333333333333333,0.40273972602739727,0.803921568627451,0.00974025974025974
0.7241379310344828,0.4669885393412647,0.7219596825852008,0.9545454545454545,0.125,0.2857142857142857,0.0,0.3333333333333333,0.592391304347826,0.2857142857142857,0.5666666666666667,0.8399999999999999,0.0,0.7126436781609196,0.46153846153846156,0.8876712328767123,0.47058823529411764,0.006854256854256854
0.24137931034482757,0.3770391212553035,0.7094083838003087,0.36363636363636365,0.375,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.561141304347826,0.2857142857142857,0.36666666666666664,1.0,1.0,0.8735632183908046,0.26564102564102565,0.9068493150684932,0.05882352941176471,0.056998556998557
0.24137931034482757,0.41757327918552267,0.7020920162461692,0.36363636363636365,0.125,0.2857142857142857,0.3333333333333333,0.6666666666666667,0.4225543478260869,0.14285714285714285,0.0,1.0,0.0,0.12643678160919541,0.3333333333333333,0.35342465753424657,0.0392156862745098,0.22763347763347763
0.24137931034482757,0.40645575394502753,0.7045149551023542,0.36363636363636365,0.375,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.26766304347826086,0.42857142857142855,0.3,0.8399999999999999,0.0,0.3793103448275862,0.2553846153846154,0.5506849315068493,0.5686274509803921,0.023088023088023088
0.7586206896551724,0.6169578188012936,0.40833685458986935,0.36363636363636365,0.375,0.2857142857142857,0.0,0.3333333333333333,0.20652173913043478,0.0,0.4,0.6400000000000006,1.0,0.8160919540229885,0.20512820512820512,0.9232876712328767,0.9215686274509804,0.17676767676767677
0.8620689655172413,0.11153453335863173,0.8681940931052026,0.5454545454545455,0.375,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.7921195652173912,0.2857142857142857,0.7333333333333333,0.9199999999999999,0.0,0.47126436781609193,0.5076923076923077,0.9205479452054794,0.22549019607843138,0.026334776334776336
0.5862068965517241,0.1858814695802069,0.836644014172343,1.0,0.125,0.2857142857142857,0.3333333333333333,0.0,0.2567934782608695,0.2857142857142857,0.13333333333333333,0.5199999999999996,1.0,0.4367816091954023,0.23076923076923078,0.8054794520547945,0.39215686274509803,0.014790764790764792
0.1724137931034483,0.9320232361929142,0.06973307309149845,0.5454545454545455,0.625,0.5714285714285714,1.0,0.6666666666666667,0.47961956521739124,0.5714285714285714,0.06666666666666667,0.8399999999999999,0.0,0.3563218390804598,0.23076923076923078,0.0684931506849315,0.11764705882352941,0.21608946608946608
0.24137931034482757,0.3875995591743804,0.7075560567710895,0.36363636363636365,0.5,0.5714285714285714,0.6666666666666666,0.6666666666666667,0.7690217391304347,0.5714285714285714,0.6666666666666666,0.8599999999999994,0.0,0.8275862068965517,0.4512820512820513,0.5506849315068493,0.38235294117647056,0.15945165945165946
0.24137931034482757,0.38979561354287373,0.7066806863547157,0.36363636363636365,0.125,0.2857142857142857,0.3333333333333333,0.0,0.4565217391304348,0.42857142857142855,0.0,0.5999999999999996,0.0,0.2988505747126437,0.2,0.736986301369863,0.9411764705882353,0.022727272727272728
0.24137931034482757,0.3854132336496905,0.7072997785728958,0.36363636363636365,0.125,0.2857142857142857,0.3333333333333333,0.0,0.18478260869565216,0.42857142857142855,0.0,0.33999999999999986,0.0,0.4827586206896552,0.1282051282051282,0.4246575342465753,0.6568627450980392,0.04797979797979798
0.7241379310344828,0.4751187847422669,0.7346385044677888,0.7272727272727273,0.25,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.2663043478260869,0.2857142857142857,0.06666666666666667,0.3800000000000008,1.0,0.27586206896551724,0.20512820512820512,0.6164383561643836,0.9019607843137255,0.015873015873015872
0.8275862068965517,0.05614875038854894,0.9921962564577456,0.5454545454545455,0.5,0.42857142857142855,1.0,1.0,0.18478260869565216,0.8571428571428572,0.0,0.8399999999999999,0.0,0.1149425287356322,0.15384615384615385,0.915068493150685,0.22549019607843138,0.025252525252525252
0.7586206896551724,0.6192994425089919,0.4054992279112497,0.7272727272727273,0.375,0.2857142857142857,0.3333333333333333,0.0,0.3288043478260869,0.2857142857142857,0.4,0.0,0.0,0.27586206896551724,0.26256410256410256,0.8027397260273973,0.049019607843137254,0.6962481962481962
0.27586206896551724,0.8601508980005415,0.0525001636353295,0.36363636363636365,0.125,0.2857142857142857,0.3333333333333333,0.0,0.32065217391304346,0.5714285714285714,0.0,0.2599999999999998,1.0,0.40229885057471265,0.24615384615384617,0.5917808219178082,0.3333333333333333,0.12229437229437229
0.24137931034482757,0.4178558597108788,0.7020012370918778,0.36363636363636365,0.375,0.2857142857142857,0.3333333333333333,0.6666666666666667,0.4279891304347826,0.42857142857142855,0.36666666666666664,0.4800000000000004,1.0,0.2988505747126437,0.23487179487179488,0.7232876712328767,0.48039215686274506,0.006132756132756133
0.1724137931034483,0.931999015005025,0.08553080734650109,0.36363636363636365,0.625,0.8571428571428571,0.6666666666666666,0.6666666666666667,0.7513586956521738,0.2857142857142857,0.1,0.9000000000000004,0.0,0.6551724137931034,0.3517948717948718,0.6191780821917808,0.2058823529411765,0.023088023088023088
0.1724137931034483,0.9326691345365878,0.08593499072393485,0.36363636363636365,0.625,0.8571428571428571,0.6666666666666666,0.6666666666666667,0.5883152173913043,0.2857142857142857,0.3,0.8000000000000007,0.0,0.6666666666666666,0.26461538461538464,0.7561643835616438,0.47058823529411764,0.027417027417027416
0.3793103448275862,0.49203659821489776,0.6567346008583783,0.36363636363636365,0.375,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.23369565217391305,0.0,0.2,0.9800000000000004,0.0,0.7816091954022989,0.20512820512820512,0.27671232876712326,0.9313725490196079,0.0010822510822510823
0.1724137931034483,0.9325439917325022,0.08584853438651407,0.36363636363636365,0.625,0.8571428571428571,0.6666666666666666,0.6666666666666667,0.6100543478260869,0.2857142857142857,0.13333333333333333,0.7400000000000002,0.0,0.632183908045977,0.29435897435897435,0.4465753424657534,0.3725490196078431,0.04148629148629149
0.1724137931034483,0.932095899756578,0.08546596509343374,0.36363636363636365,0.625,0.8571428571428571,0.6666666666666666,0.6666666666666667,0.7826086956521738,0.2857142857142857,0.16666666666666666,1.0,0.0,0.6666666666666666,0.39179487179487177,0.5671232876712329,0.19607843137254902,0.03391053391053391
0.1724137931034483,0.9325318811385577,0.08591337663958143,0.36363636363636365,0.375,0.8571428571428571,0.6666666666666666,0.3333333333333333,0.8926630434782609,0.2857142857142857,0.1,0.8800000000000008,0.0,0.6551724137931034,0.31384615384615383,0.6410958904109589,0.14705882352941177,0.05555555555555556
0.1724137931034483,0.9320191993282654,0.08547028791030442,0.36363636363636365,0.625,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.36141304347826086,0.2857142857142857,0.16666666666666666,0.7799999999999994,0.0,0.6206896551724138,0.34564102564102567,0.6410958904109589,0.3627450980392157,0.006132756132756133
0.1724137931034483,0.9327095031830686,0.08580746762624614,0.36363636363636365,0.625,0.8571428571428571,0.6666666666666666,0.6666666666666667,0.6644021739130435,0.2857142857142857,0.16666666666666666,0.35999999999999943,0.0,0.6551724137931034,0.28615384615384615,0.7315068493150685,0.2058823529411765,0.048340548340548344
0.1724137931034483,0.9323825171465829,0.08545299664282169,0.36363636363636365,0.625,0.8571428571428571,0.6666666666666666,0.6666666666666667,0.6480978260869564,0.2857142857142857,0.23333333333333334,0.8599999999999994,0.0,0.6551724137931034,0.2964102564102564,0.6383561643835617,0.28431372549019607,0.007215007215007215
0.1724137931034483,0.9326489502133475,0.08587447128774528,0.36363636363636365,0.375,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5652173913043478,0.2857142857142857,0.3,0.8000000000000007,0.0,0.6206896551724138,0.2512820512820513,0.4301369863013699,0.19607843137254902,0.005411255411255411
0.1724137931034483,0.9326368396194047,0.08587879410461596,0.36363636363636365,0.375,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.5516304347826086,0.2857142857142857,0.43333333333333335,0.8599999999999994,0.0,0.6436781609195402,0.23076923076923078,0.7013698630136986,0.13725490196078433,0.06601731601731602
0.1724137931034483,0.9325157336799661,0.08557187410677614,0.36363636363636365,0.625,0.8571428571428571,0.6666666666666666,0.6666666666666667,0.48641304347826086,0.2857142857142857,0.16666666666666666,0.5600000000000005,0.0,0.6206896551724138,0.26564102564102565,0.8,0.2549019607843137,0.007215007215007215
0.1724137931034483,0.9326852819951794,0.08594363635767621,0.36363636363636365,0.625,0.8571428571428571,0.6666666666666666,0.6666666666666667,0.5855978260869564,0.2857142857142857,0.26666666666666666,0.8399999999999999,0.0,0.6206896551724138,0.27692307692307694,0.736986301369863,0.3725490196078431,0.003607503607503607
0.1724137931034483,0.9317608399907966,0.08550703185370878,0.36363636363636365,0.625,0.8571428571428571,0.6666666666666666,1.0,0.6616847826086956,0.2857142857142857,0.26666666666666666,0.7200000000000006,0.0,0.6206896551724138,0.25435897435897437,0.7972602739726027,0.5686274509803921,0.030303030303030304
0.24137931034482757,0.38291679618274,0.7101821680202107,0.40909090909090906,0.375,0.42857142857142855,0.6666666666666666,0.6666666666666667,0.7391304347826086,0.5714285714285714,0.03333333333333333,0.9199999999999999,0.0,0.5632183908045977,0.4358974358974359,0.5643835616438356,0.23529411764705882,0.13528138528138528
0.24137931034482757,0.38762378036226774,0.7074350178987032,0.7272727272727273,0.375,0.5714285714285714,0.3333333333333333,0.0,0.45516304347826086,0.2857142857142857,0.0,0.46000000000000085,0.0,0.22988505747126436,0.2153846153846154,0.40273972602739727,0.38235294117647056,0.15945165945165946
0.3793103448275862,0.482691942821849,0.6539315134865689,0.36363636363636365,0.875,0.5714285714285714,0.6666666666666666,0.6666666666666667,0.6603260869565217,0.5714285714285714,0.7666666666666666,0.03999999999999915,0.0,0.5632183908045977,0.5128205128205128,0.9808219178082191,0.2745098039215686,0.0018037518037518038
0.3793103448275862,0.4923965654355582,0.6563609365680563,0.7272727272727273,0.375,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.45516304347826086,0.0,0.9333333333333333,0.6799999999999997,0.0,0.25287356321839083,0.28923076923076924,0.9945205479452055,0.2941176470588235,0.21536796536796537
0.24137931034482757,0.37847624506997857,0.7087621226780882,0.36363636363636365,0.375,0.5714285714285714,0.3333333333333333,0.0,0.5190217391304347,0.5714285714285714,0.2,0.8000000000000007,0.0,0.6436781609195402,0.49846153846153846,0.5068493150684932,0.5686274509803921,0.032106782106782104
0.24137931034482757,0.39047380680373234,0.7068752131139107,0.36363636363636365,0.625,0.2857142857142857,0.6666666666666666,0.6666666666666667,0.4972826086956521,0.0,0.26666666666666666,0.5999999999999996,0.0,0.39080459770114945,0.41025641025641024,0.26575342465753427,0.9411764705882353,0.006493506493506493
0.8275862068965517,0.0540051752604791,0.9930435285644563,0.5,0.125,0.2857142857142857,0.3333333333333333,0.0,0.09646739130434782,0.8571428571428572,0.03333333333333333,0.9399999999999995,0.0,0.12643678160919541,0.08717948717948718,0.8794520547945206,0.5882352941176471,0.008297258297258298
0.8275862068965517,0.054065728230198395,0.9926177311026692,0.18181818181818182,0.0,0.0,0.0,0.0,0.08288043478260869,0.8571428571428572,0.23333333333333334,0.9600000000000009,0.0,0.22988505747126436,0.07692307692307693,0.8736559139784946,0.40196078431372545,0.01948051948051948
0.3793103448275862,0.48375363822426376,0.6542276264422213,0.36363636363636365,0.625,0.5714285714285714,0.6666666666666666,1.0,0.34782608695652173,0.5714285714285714,0.06666666666666667,0.7599999999999998,0.0,0.4482758620689655,0.39487179487179486,0.0958904109589041,0.23529411764705882,0.022366522366522368
0.7586206896551724,0.6172557394123137,0.40869923632816807,0.7272727272727273,0.125,0.2857142857142857,0.0,0.0,0.18070652173913043,0.0,0.7666666666666666,0.9199999999999999,1.0,0.5517241379310345,0.17435897435897435,0.9808219178082191,0.46078431372549017,0.002525252525252525
0.7586206896551724,0.6169578188012936,0.40833685458986935,0.36363636363636365,0.375,0.2857142857142857,0.0,0.3333333333333333,0.20652173913043478,0.0,0.8,0.33999999999999986,1.0,0.8390804597701149,0.20512820512820512,0.9068493150684932,0.5784313725490197,0.2615440115440116
0.27586206896551724,0.8599773128206794,0.05216730673626557,0.7272727272727273,0.125,0.2857142857142857,0.3333333333333333,0.0,0.5584239130434783,0.2857142857142857,0.1,1.0,0.0,0.4367816091954023,0.4358974358974359,0.23835616438356164,0.2647058823529412,0.03499278499278499
0.5172413793103449,0.5792577820658247,0.5341549036253994,0.9090909090909091,0.375,0.2857142857142857,0.3333333333333333,1.0,0.09918478260869565,0.14285714285714285,0.36666666666666664,0.33999999999999986,1.0,0.5172413793103449,0.1076923076923077,0.9205479452054794,0.13725490196078433,0.046897546897546896
0.8620689655172413,0.07612436772607456,0.8329825882826185,0.36363636363636365,0.375,0.5714285714285714,0.6666666666666666,0.6666666666666667,0.45788043478260865,0.42857142857142855,0.1,0.9800000000000004,0.0,0.8390804597701149,0.37846153846153846,0.4876712328767123,0.6764705882352942,0.021284271284271284
0.9655172413793103,0.46635698290539285,0.7143649281574724,0.4545454545454546,0.375,0.2857142857142857,0.0,0.3333333333333333,0.2866847826086957,0.8571428571428572,0.5333333333333333,0.7799999999999994,0.0,0.3103448275862069,0.2153846153846154,0.8465753424657534,0.4215686274509804,0.01803751803751804
0.27586206896551724,0.8559041163908825,0.059172431475687404,0.36363636363636365,0.625,0.5714285714285714,0.6666666666666666,1.0,0.5625,0.7142857142857142,0.0,0.6600000000000001,0.0,0.7241379310344828,0.438974358974359,0.26301369863013696,0.049019607843137254,0.027417027417027416
0.24137931034482757,0.3818833588328614,0.7109710820991637,0.5454545454545455,0.75,0.5714285714285714,1.0,1.0,0.9456521739130435,0.8571428571428572,0.03333333333333333,0.8599999999999994,1.0,0.9080459770114943,0.9353846153846154,0.5095890410958904,0.2745098039215686,0.002164502164502164
0.24137931034482757,0.39376788835647236,0.7062354362170069,0.36363636363636365,0.625,0.5714285714285714,0.6666666666666666,0.6666666666666667,0.3817934782608695,0.2857142857142857,0.0,0.41999999999999993,0.0,0.39080459770114945,0.30256410256410254,0.3917808219178082,0.2941176470588235,0.006854256854256854
0.3793103448275862,0.5000746819959874,0.6587190331711739,0.36363636363636365,0.375,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3002717391304348,0.8571428571428572,0.0,0.6400000000000006,0.0,0.27586206896551724,0.22666666666666666,0.5123287671232877,0.8627450980392157,0.005411255411255411
0.6551724137931034,0.9968916142210658,0.05914433316602441,0.40909090909090906,0.375,0.5714285714285714,0.6666666666666666,1.0,0.5625,0.42857142857142855,0.13333333333333333,0.7200000000000006,1.0,0.6091954022988506,0.46153846153846156,0.6136986301369863,0.4117647058823529,0.025252525252525252
0.7586206896551724,0.6190191457714294,0.4064970047161012,0.7272727272727273,0.25,0.2857142857142857,0.3333333333333333,1.0,0.1467391304347826,0.2857142857142857,0.3333333333333333,0.14000000000000057,0.0,0.3218390804597701,0.1835897435897436,0.5972602739726027,0.9607843137254902,0.011544011544011544
0.27586206896551724,0.860167045459133,0.0521867594121872,0.36363636363636365,0.125,0.2857142857142857,0.3333333333333333,0.0,0.3070652173913043,0.42857142857142855,0.03333333333333333,0.4399999999999995,1.0,0.735632183908046,0.2358974358974359,0.5534246575342465,0.8529411764705883,0.02777777777777778
0.5172413793103449,0.5794111829224482,0.534327816300241,0.36363636363636365,0.375,0.2857142857142857,0.3333333333333333,0.0,0.13451086956521738,0.2857142857142857,0.26666666666666666,0.0600000000000005,1.0,0.1839080459770115,0.13333333333333333,0.9178082191780822,0.823529411764706,0.008297258297258298
0.48275862068965514,0.44298086494971667,0.7361152627020218,0.5454545454545455,0.625,0.5714285714285714,1.0,0.6666666666666667,0.47010869565217395,0.42857142857142855,0.23333333333333334,0.6999999999999993,0.0,0.5862068965517241,0.4461538461538462,0.7338709677419355,0.4411764705882353,0.0007215007215007215
0.7586206896551724,0.6169578188012936,0.40833685458986935,0.36363636363636365,0.375,0.2857142857142857,0.0,0.3333333333333333,0.20652173913043478,0.0,0.6333333333333333,0.5199999999999996,1.0,0.8505747126436781,0.20512820512820512,0.9424657534246575,0.6764705882352942,0.0284992784992785
0.24137931034482757,0.42062111199473495,0.693139462506366,0.36363636363636365,0.5,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.4524456521739131,0.7142857142857142,0.7,0.8599999999999994,1.0,0.6206896551724138,0.3958974358974359,0.4904109589041096,0.9803921568627452,0.06096681096681097
0.9310344827586207,0.6900454954645818,0.3251337394628351,0.7272727272727273,0.375,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.32608695652173914,0.14285714285714285,0.0,0.8800000000000008,1.0,0.5747126436781609,0.1671794871794872,0.3780821917808219,0.823529411764706,0.007215007215007215
0.6551724137931034,0.9914418469463131,0.06700753705434437,0.9090909090909091,0.625,0.5714285714285714,1.0,0.6666666666666667,0.4565217391304348,0.5714285714285714,0.0,0.6999999999999993,0.0,0.735632183908046,0.358974358974359,0.7397260273972602,0.8333333333333334,0.025613275613275616
0.24137931034482757,0.3786336827912491,0.708794543804629,0.36363636363636365,0.625,0.5714285714285714,0.6666666666666666,0.6666666666666667,0.36141304347826086,0.2857142857142857,0.0,0.7200000000000006,0.0,0.4827586206896552,0.28717948717948716,0.4363143631436314,0.5588235294117647,0.07215007215007214
0.1724137931034483,0.9331010790539205,0.08558700396581997,0.36363636363636365,0.625,0.8571428571428571,0.6666666666666666,0.6666666666666667,0.8546195652173912,0.2857142857142857,0.06666666666666667,0.5,0.0,0.6666666666666666,0.4205128205128205,0.5095890410958904,0.06862745098039216,0.04184704184704185
